PEDIDO;PRODUTO;QUANTIDADE;PREÇO UNITÁRIO;DATA E HORA COMPRA;CIDADE;CÓDIGO CLIENTE
256935;Fones de ouvido Bose SoundSport;1;514,94;27/04/2023 04:14;Fortaleza;94016
256936;Monitor FHD de 27 polegadas;1;772,44;19/03/2023 00:53;Belo Horizonte;98101
256937;Baterias AAA (pacote com 4);1;15,39;18/11/2022 11:08;Fortaleza;94016
256938;Cabo de carregamento USB-C;1;61,54;03/05/2023 19:04;Rio de Janeiro;73301
256939;Fones de ouvido Bose SoundSport;1;514,94;04/03/2023 00:44;São Paulo;90001
256940;Fones de ouvido Bose SoundSport;1;514,94;16/07/2023 07:36;Rio de Janeiro;73301
256941;Xiaomi Redmi 10;1;3090;15/12/2022 14:36;Rio de Janeiro;73301
256942;Cabo de carregamento USB-C;2;61,54;04/10/2023 20:52;Belo Horizonte;98101
256943;Fones de ouvido com fio;1;61,74;05/09/2023 10:45;Belo Horizonte;98101
256944;Fones de ouvido Bose SoundSport;1;514,94;23/09/2023 00:58;Rio de Janeiro;73301
256945;Fones de ouvido com fio;2;61,74;24/11/2022 10:04;São Paulo;90001
256946;Fones de ouvido com fio;1;61,74;15/01/2023 01:56;Bahia;97035
256947;Cabo de carregamento Lightning;1;76,99;22/07/2023 04:13;Fortaleza;94016
256948;Fones de ouvido com fio;1;61,74;06/05/2023 12:02;Campinas;30301
256949;Cabo de carregamento Lightning;1;76,99;24/10/2022 17:50;Fortaleza;94016
256950;Fones de ouvido com fio;1;61,74;18/05/2023 08:55;Salvador;2215
256951;Cabo de carregamento Lightning;2;76,99;29/10/2022 17:47;Rio de Janeiro;73301
256952;Baterias AAA (pacote com 4);2;15,39;03/08/2023 18:04;Manaus;10001
256953;Monitor para jogos 4K de 27 polegadas;1;2008,44;26/09/2023 04:03;Fortaleza;94016
256954;Baterias AAA (pacote com 4);1;15,39;30/01/2023 16:18;Campinas;30301
256955;Cabo de carregamento Lightning;1;76,99;16/09/2023 07:11;Bahia;97035
256956;Monitor de 20 polegadas;1;566,44;16/03/2023 11:32;São Paulo;90001
256957;Cabo de carregamento USB-C;1;61,54;24/03/2023 14:58;Fortaleza;94016
256958;Fones de ouvido Apple Airpods;1;772,5;14/07/2023 04:18;Salvador;2215
256959;Cabo de carregamento USB-C;1;61,54;07/11/2022 12:20;Fortaleza;94016
256960;Pilhas AA (pacote com 4);1;19,77;16/01/2023 05:38;Fortaleza;94016
256961;Cabo de carregamento Lightning;1;76,99;19/09/2023 02:03;Manaus;10001
256962;Fones de ouvido com fio;1;61,74;19/05/2023 08:20;São Paulo;90001
256963;Baterias AAA (pacote com 4);1;15,39;28/10/2022 18:27;Fortaleza;94016
256964;Cabo de carregamento Lightning;1;76,99;29/07/2023 05:45;Manaus;10001
256965;Baterias AAA (pacote com 4);1;15,39;05/06/2023 06:52;São Paulo;90001
256966;Pilhas AA (pacote com 4);1;19,77;27/08/2023 18:45;Fortaleza;94016
256967;Xiaomi Redmi 10;1;3090;24/08/2023 13:41;Bahia;97035
256968;Fones de ouvido com fio;1;61,74;22/08/2023 13:30;São Paulo;90001
256969;TV de tela plana;1;1545;29/09/2023 20:18;Florianópolis;75001
256970;Fones de ouvido Apple Airpods;1;772,5;27/05/2023 14:57;Fortaleza;94016
256971;Fones de ouvido com fio;1;61,74;25/01/2023 15:50;Fortaleza;94016
256972;Monitor de 20 polegadas;1;566,44;12/11/2022 20:28;Manaus;10001
256973;Pilhas AA (pacote com 4);1;19,77;06/12/2022 12:26;Fortaleza;94016
256974;Cabo de carregamento USB-C;1;61,54;31/03/2023 03:39;Manaus;10001
256975;Cabo de carregamento Lightning;1;76,99;02/12/2022 02:11;Campinas;30301
256976;Pilhas AA (pacote com 4);1;19,77;17/03/2023 01:09;Belo Horizonte;98101
256977;Fones de ouvido com fio;1;61,74;24/10/2022 16:47;Fortaleza;94016
256978;Fones de ouvido Apple Airpods;1;772,5;25/11/2022 02:49;Manaus;10001
256979;TV de tela plana;1;1545;03/08/2023 13:13;Fortaleza;94016
256980;Fones de ouvido Bose SoundSport;1;514,94;17/08/2023 03:36;Salvador;2215
256981;Baterias AAA (pacote com 4);1;15,39;17/12/2022 16:00;Fortaleza;94016
256982;Fones de ouvido Bose SoundSport;1;514,94;26/04/2023 10:55;Salvador;2215
256983;Laptop Macbook Pro;1;8755;26/03/2023 16:12;Fortaleza;94016
256984;Fones de ouvido Bose SoundSport;1;514,94;15/07/2023 10:05;Florianópolis;75001
256985;Cabo de carregamento Lightning;2;76,99;01/04/2023 12:04;Salvador;2215
256986;Pilhas AA (pacote com 4);1;19,77;23/08/2023 22:45;São Paulo;90001
256987;Pilhas AA (pacote com 4);1;19,77;17/04/2023 03:30;Bahia;97035
256988;Pilhas AA (pacote com 4);2;19,77;25/06/2023 20:00;São Paulo;90001
256989;Baterias AAA (pacote com 4);1;15,39;13/03/2023 18:53;Manaus;10001
256990;Fones de ouvido com fio;1;61,74;19/12/2022 23:08;Manaus;10001
256991;TV de tela plana;1;1545;24/01/2023 08:38;Salvador;2215
256992;Fones de ouvido Apple Airpods;1;772,5;24/07/2023 17:32;Belo Horizonte;98101
256993;Fones de ouvido Apple Airpods;1;772,5;02/05/2023 20:58;Fortaleza;94016
256994;Cabo de carregamento USB-C;1;61,54;30/11/2022 02:57;Fortaleza;94016
256995;Cabo de carregamento USB-C;1;61,54;09/12/2022 09:29;Rio de Janeiro;73301
256996;Fones de ouvido Apple Airpods;1;772,5;30/10/2022 05:58;São Paulo;90001
256997;Cabo de carregamento USB-C;1;61,54;27/10/2022 12:35;São Paulo;90001
256998;Fones de ouvido Apple Airpods;1;772,5;27/01/2023 01:14;São Paulo;90001
256999;Cabo de carregamento USB-C;1;61,54;19/02/2023 04:51;Salvador;2215
257000;Máquina de lavar LG;1;3090;15/08/2023 17:42;Rio de Janeiro;73301
257001;Cabo de carregamento USB-C;1;61,54;29/06/2023 21:11;São Paulo;90001
257002;Fones de ouvido Apple Airpods;1;772,5;30/01/2023 18:11;Manaus;10001
257003;Baterias AAA (pacote com 4);1;15,39;06/06/2023 23:16;Fortaleza;94016
257004;Cabo de carregamento USB-C;1;61,54;15/03/2023 09:28;Florianópolis;75001
257005;Xiaomi Redmi 10;1;3090;14/03/2023 18:39;São Paulo;90001
257006;Baterias AAA (pacote com 4);1;15,39;21/05/2023 11:41;Belo Horizonte;98101
257007;Pilhas AA (pacote com 4);1;19,77;26/07/2023 05:38;Rio de Janeiro;73301
257008;Monitor ultralargo de 34 pol.;1;1956,94;25/07/2023 14:58;Salvador;2215
257009;Monitor ultralargo de 34 pol.;1;1956,94;12/02/2023 01:04;São Paulo;90001
257010;Monitor FHD de 27 polegadas;1;772,44;15/10/2022 15:50;Fortaleza;94016
257011;Xiaomi Redmi 10;1;3090;20/05/2023 00:17;Florianópolis;75001
257012;Pilhas AA (pacote com 4);1;19,77;04/04/2023 02:49;Rio de Janeiro;73301
257013;Baterias AAA (pacote com 4);3;15,39;15/03/2023 21:40;Belo Horizonte;98101
257014;Baterias AAA (pacote com 4);1;15,39;09/10/2023 13:06;São Paulo;90001
257015;Fones de ouvido com fio;1;61,74;18/02/2023 12:22;Fortaleza;94016
257016;Fones de ouvido Bose SoundSport;1;514,94;03/03/2023 15:13;Fortaleza;94016
257017;Baterias AAA (pacote com 4);3;15,39;20/08/2023 17:16;Fortaleza;94016
257018;Baterias AAA (pacote com 4);1;15,39;14/11/2022 18:14;Florianópolis;75001
257019;Laptop ThinkPad;1;5149,94;22/04/2023 17:08;Campinas;30301
257020;Fones de ouvido com fio;1;61,74;09/01/2023 10:00;Fortaleza;94016
257021;Fones de ouvido com fio;1;61,74;18/01/2023 07:12;Bahia;97035
257022;Baterias AAA (pacote com 4);3;15,39;01/08/2023 16:05;Bahia;97035
257023;Cabo de carregamento USB-C;1;61,54;30/05/2023 11:22;Fortaleza;94016
257024;Fones de ouvido Bose SoundSport;1;514,94;10/07/2023 13:50;São Paulo;90001
257025;Pilhas AA (pacote com 4);1;19,77;19/09/2023 17:43;Belo Horizonte;98101
257026;Cabo de carregamento Lightning;1;76,99;05/03/2023 11:20;São Paulo;90001
257027;Laptop ThinkPad;1;5149,94;10/11/2022 19:23;Bahia;4101
257028;Baterias AAA (pacote com 4);2;15,39;02/09/2023 03:03;São Paulo;90001
257029;iPhone;1;9890;12/04/2023 13:54;Belo Horizonte;98101
257030;Cabo de carregamento Lightning;1;76,99;10/12/2022 13:49;Fortaleza;94016
257031;Pilhas AA (pacote com 4);1;19,77;14/10/2022 06:41;Campinas;30301
257032;Baterias AAA (pacote com 4);1;15,39;19/09/2023 13:59;Florianópolis;75001
257033;Baterias AAA (pacote com 4);1;15,39;26/12/2022 02:53;Fortaleza;94016
257034;Cabo de carregamento Lightning;1;76,99;05/01/2023 04:58;Rio de Janeiro;73301
257035;Cabo de carregamento USB-C;1;61,54;22/01/2023 17:05;São Paulo;90001
257036;Cabo de carregamento USB-C;1;61,54;11/01/2023 21:37;São Paulo;90001
257037;Cabo de carregamento Lightning;1;76,99;24/08/2023 07:30;Florianópolis;75001
257038;Cabo de carregamento USB-C;1;61,54;26/01/2023 00:39;Belo Horizonte;98101
257039;Máquina de lavar LG;1;3090;07/04/2023 09:12;Salvador;2215
257040;Monitor FHD de 27 polegadas;1;772,44;10/10/2023 03:49;São Paulo;90001
257041;Fones de ouvido Bose SoundSport;1;514,94;18/07/2023 13:23;Salvador;2215
257042;Cabo de carregamento USB-C;1;61,54;06/09/2023 10:07;Bahia;97035
257043;Fones de ouvido com fio;1;61,74;03/03/2023 12:01;Salvador;2215
257044;Laptop Macbook Pro;1;8755;23/02/2023 13:15;São Paulo;90001
257045;Pilhas AA (pacote com 4);1;19,77;18/03/2023 06:50;Manaus;10001
257046;Fones de ouvido Bose SoundSport;1;514,94;16/08/2023 23:11;Belo Horizonte;98101
257047;Fones de ouvido com fio;1;61,74;06/12/2022 15:01;Campinas;30301
257048;Fones de ouvido Apple Airpods;1;772,5;18/06/2023 07:46;Manaus;10001
257049;Pilhas AA (pacote com 4);1;19,77;17/09/2023 19:53;Belo Horizonte;98101
257050;Monitor ultralargo de 34 pol.;1;1956,94;28/07/2023 16:32;São Paulo;90001
257051;Pilhas AA (pacote com 4);1;19,77;19/01/2023 20:46;Manaus;10001
257052;Monitor FHD de 27 polegadas;1;772,44;30/05/2023 10:49;Manaus;10001
257053;Monitor de 20 polegadas;1;566,44;27/08/2023 16:24;Fortaleza;94016
257054;Telefone Motorola X;1;2060;16/06/2023 01:06;Manaus;10001
257055;Baterias AAA (pacote com 4);1;15,39;13/07/2023 16:25;Fortaleza;94016
257056;Fones de ouvido Bose SoundSport;1;514,94;16/10/2022 03:30;Salvador;2215
257057;Baterias AAA (pacote com 4);1;15,39;27/08/2023 16:52;Belo Horizonte;98101
257058;Monitor FHD de 27 polegadas;1;772,44;25/11/2022 02:25;Bahia;97035
257059;Cabo de carregamento Lightning;1;76,99;01/10/2023 13:26;Campinas;30301
257060;Pilhas AA (pacote com 4);1;19,77;27/08/2023 03:00;Belo Horizonte;98101
257061;Cabo de carregamento USB-C;1;61,54;09/07/2023 00:52;São Paulo;90001
257062;Xiaomi Redmi 10;1;3090;19/08/2023 05:09;Campinas;30301
257063;Baterias AAA (pacote com 4);1;15,39;01/03/2023 10:30;Fortaleza;94016
257064;Monitor para jogos 4K de 27 polegadas;1;2008,44;16/01/2023 20:27;São Paulo;90001
257065;Monitor de 20 polegadas;1;566,44;15/11/2022 18:28;Belo Horizonte;98101
257065;Fones de ouvido Apple Airpods;1;772,5;03/01/2023 01:29;Belo Horizonte;98101
257066;Cabo de carregamento USB-C;1;61,54;12/11/2022 22:26;Bahia;97035
257067;Laptop ThinkPad;1;5149,94;11/06/2023 22:09;Campinas;30301
257068;Monitor ultralargo de 34 pol.;1;1956,94;08/10/2023 22:13;Manaus;10001
257069;Baterias AAA (pacote com 4);1;15,39;31/05/2023 21:31;São Paulo;90001
257070;Fones de ouvido Bose SoundSport;1;514,94;18/09/2023 09:28;Fortaleza;94016
257071;Cabo de carregamento Lightning;1;76,99;07/05/2023 09:56;Rio de Janeiro;73301
257072;Cabo de carregamento Lightning;1;76,99;15/05/2023 14:33;Bahia;4101
257073;Fones de ouvido com fio;1;61,74;23/05/2023 01:52;Manaus;10001
257074;Monitor de 20 polegadas;1;566,44;18/02/2023 19:59;Fortaleza;94016
257075;Fones de ouvido Apple Airpods;1;772,5;07/07/2023 08:06;Fortaleza;94016
257076;Cabo de carregamento USB-C;2;61,54;04/12/2022 00:23;Rio de Janeiro;73301
257077;Fones de ouvido com fio;1;61,74;14/10/2022 05:44;São Paulo;90001
257078;Cabo de carregamento USB-C;1;61,54;06/09/2023 00:25;Fortaleza;94016
257079;iPhone;1;9890;01/05/2023 22:10;Bahia;97035
257079;Laptop Macbook Pro;1;8755;27/09/2023 20:51;Bahia;97035
257080;Monitor para jogos 4K de 27 polegadas;1;2008,44;04/09/2023 06:15;Bahia;97035
257081;Cabo de carregamento USB-C;1;61,54;25/05/2023 08:46;Campinas;30301
257082;Cabo de carregamento USB-C;1;61,54;29/05/2023 21:17;Florianópolis;75001
257083;Pilhas AA (pacote com 4);1;19,77;07/10/2023 17:18;Manaus;10001
257084;Baterias AAA (pacote com 4);2;15,39;22/11/2022 05:45;Florianópolis;75001
257085;Monitor FHD de 27 polegadas;1;772,44;31/01/2023 08:37;Fortaleza;94016
257086;Monitor de 20 polegadas;1;566,44;25/05/2023 20:20;Belo Horizonte;98101
257087;Baterias AAA (pacote com 4);2;15,39;08/12/2022 22:57;Fortaleza;94016
257088;Cabo de carregamento Lightning;1;76,99;06/06/2023 20:43;Manaus;10001
257089;Cabo de carregamento Lightning;1;76,99;19/12/2022 20:26;São Paulo;90001
257090;Cabo de carregamento Lightning;2;76,99;13/01/2023 17:36;Florianópolis;75001
257091;Fones de ouvido com fio;1;61,74;07/06/2023 20:31;Manaus;10001
257092;Cabo de carregamento USB-C;1;61,54;10/06/2023 18:17;Salvador;2215
257093;Laptop Macbook Pro;1;8755;07/10/2023 08:26;Belo Horizonte;98101
257094;Cabo de carregamento Lightning;1;76,99;15/03/2023 15:55;São Paulo;90001
257095;Monitor para jogos 4K de 27 polegadas;1;2008,44;24/01/2023 18:15;Rio de Janeiro;73301
257096;Monitor FHD de 27 polegadas;1;772,44;29/12/2022 20:56;Florianópolis;75001
257097;Fones de ouvido com fio;2;61,74;08/06/2023 17:35;Salvador;2215
257098;Laptop Macbook Pro;1;8755;09/06/2023 21:51;Campinas;30301
257099;Laptop Macbook Pro;1;8755;18/08/2023 10:14;Bahia;97035
257100;Pilhas AA (pacote com 4);2;19,77;06/06/2023 20:38;Belo Horizonte;98101
257101;Pilhas AA (pacote com 4);1;19,77;22/03/2023 13:21;Belo Horizonte;98101
257102;Baterias AAA (pacote com 4);4;15,39;05/09/2023 06:11;Bahia;97035
257103;Monitor para jogos 4K de 27 polegadas;1;2008,44;18/04/2023 08:40;Fortaleza;94016
257104;Monitor de 20 polegadas;1;566,44;04/10/2023 22:33;São Paulo;90001
257105;Baterias AAA (pacote com 4);1;15,39;11/07/2023 19:55;Fortaleza;94016
257106;Monitor FHD de 27 polegadas;1;772,44;22/05/2023 09:10;Campinas;30301
257107;Fones de ouvido Bose SoundSport;1;514,94;14/12/2022 03:33;Campinas;30301
257108;Fones de ouvido Bose SoundSport;1;514,94;13/09/2023 12:21;São Paulo;90001
257109;Monitor para jogos 4K de 27 polegadas;1;2008,44;10/06/2023 02:58;Manaus;10001
257110;Monitor FHD de 27 polegadas;1;772,44;05/06/2023 01:45;São Paulo;90001
257111;Pilhas AA (pacote com 4);3;19,77;09/06/2023 16:43;São Paulo;90001
257112;Monitor ultralargo de 34 pol.;1;1956,94;08/03/2023 00:19;Bahia;97035
257113;Baterias AAA (pacote com 4);1;15,39;01/09/2023 16:07;Belo Horizonte;98101
257114;Pilhas AA (pacote com 4);1;19,77;09/12/2022 04:39;Bahia;97035
257115;Laptop ThinkPad;1;5149,94;23/09/2023 16:43;Florianópolis;75001
257116;TV de tela plana;1;1545;26/06/2023 07:58;São Paulo;90001
257117;Monitor ultralargo de 34 pol.;1;1956,94;15/11/2022 20:02;Campinas;30301
257118;Pilhas AA (pacote com 4);1;19,77;26/08/2023 09:26;Fortaleza;94016
257119;Monitor de 20 polegadas;1;566,44;06/04/2023 03:31;Florianópolis;75001
257120;Baterias AAA (pacote com 4);3;15,39;09/05/2023 20:43;Campinas;30301
257121;Cabo de carregamento USB-C;2;61,54;04/06/2023 17:57;Campinas;30301
257122;Fones de ouvido Bose SoundSport;1;514,94;02/11/2022 13:00;Salvador;2215
257123;Cabo de carregamento USB-C;2;61,54;27/03/2023 13:19;Salvador;2215
257124;Monitor FHD de 27 polegadas;1;772,44;31/10/2022 10:55;Fortaleza;94016
257125;Cabo de carregamento USB-C;3;61,54;04/05/2023 09:48;Salvador;2215
257126;Cabo de carregamento USB-C;1;61,54;05/05/2023 23:02;Salvador;2215
257127;Fones de ouvido com fio;1;61,74;13/02/2023 12:53;São Paulo;90001
257128;Cabo de carregamento USB-C;1;61,54;25/03/2023 14:29;Bahia;97035
257129;Cabo de carregamento USB-C;1;61,54;31/03/2023 08:04;Bahia;4101
257130;Monitor para jogos 4K de 27 polegadas;1;2008,44;27/05/2023 20:28;São Paulo;90001
257131;Monitor para jogos 4K de 27 polegadas;1;2008,44;23/03/2023 04:48;São Paulo;90001
257132;Pilhas AA (pacote com 4);1;19,77;22/05/2023 05:12;São Paulo;90001
257133;Cabo de carregamento USB-C;1;61,54;18/11/2022 08:15;Campinas;30301
257134;Cabo de carregamento Lightning;1;76,99;09/08/2023 23:40;São Paulo;90001
257135;Fones de ouvido com fio;1;61,74;07/12/2022 14:50;Belo Horizonte;98101
257136;Baterias AAA (pacote com 4);2;15,39;22/06/2023 11:57;Manaus;10001
257137;Fones de ouvido com fio;1;61,74;03/05/2023 21:43;São Paulo;90001
257138;Monitor FHD de 27 polegadas;2;772,44;13/11/2022 16:25;Fortaleza;94016
257139;Cabo de carregamento Lightning;1;76,99;21/02/2023 04:31;Fortaleza;94016
257140;Fones de ouvido com fio;1;61,74;31/03/2023 10:25;Fortaleza;94016
257141;Pilhas AA (pacote com 4);2;19,77;19/03/2023 17:56;Fortaleza;94016
257142;Cabo de carregamento USB-C;1;61,54;09/09/2023 03:35;Fortaleza;94016
257143;Fones de ouvido Bose SoundSport;2;514,94;16/02/2023 06:59;São Paulo;90001
257144;Baterias AAA (pacote com 4);1;15,39;20/06/2023 23:52;Fortaleza;94016
257145;Pilhas AA (pacote com 4);1;19,77;22/04/2023 21:14;Belo Horizonte;98101
257146;Pilhas AA (pacote com 4);1;19,77;20/01/2023 08:29;Fortaleza;94016
257147;Monitor de 20 polegadas;1;566,44;08/01/2023 13:47;Fortaleza;94016
257148;TV de tela plana;1;1545;01/03/2023 14:09;São Paulo;90001
257149;Baterias AAA (pacote com 4);3;15,39;10/05/2023 05:59;São Paulo;90001
257150;Cabo de carregamento USB-C;1;61,54;24/06/2023 06:17;Florianópolis;75001
257151;Secadora LG;1;3090;02/11/2022 06:27;Campinas;30301
257152;Fones de ouvido Apple Airpods;1;772,5;30/04/2023 12:13;Manaus;10001
257153;Fones de ouvido Apple Airpods;1;772,5;17/08/2023 08:28;São Paulo;90001
257154;Cabo de carregamento USB-C;1;61,54;19/12/2022 20:01;São Paulo;90001
257155;Pilhas AA (pacote com 4);2;19,77;12/01/2023 17:10;Campinas;30301
257156;Baterias AAA (pacote com 4);1;15,39;23/11/2022 02:26;Fortaleza;94016
257157;Cabo de carregamento Lightning;1;76,99;29/01/2023 08:07;São Paulo;90001
257158;Fones de ouvido Bose SoundSport;1;514,94;25/11/2022 01:41;São Paulo;90001
257159;Cabo de carregamento USB-C;1;61,54;10/11/2022 13:25;Manaus;10001
257160;Cabo de carregamento USB-C;1;61,54;23/10/2022 01:30;Salvador;2215
257161;Pilhas AA (pacote com 4);2;19,77;16/01/2023 03:32;Salvador;2215
257162;Fones de ouvido com fio;2;61,74;24/03/2023 09:19;Manaus;10001
257163;Monitor para jogos 4K de 27 polegadas;1;2008,44;15/02/2023 21:06;Fortaleza;94016
257164;Cabo de carregamento USB-C;1;61,54;19/02/2023 01:47;Fortaleza;94016
257165;Fones de ouvido Bose SoundSport;1;514,94;24/05/2023 17:24;Salvador;2215
257166;Fones de ouvido Bose SoundSport;1;514,94;06/04/2023 22:25;Manaus;10001
257167;Monitor FHD de 27 polegadas;1;772,44;10/09/2023 19:40;Rio de Janeiro;73301
257168;Fones de ouvido com fio;1;61,74;15/11/2022 17:59;Fortaleza;94016
257169;Fones de ouvido Bose SoundSport;1;514,94;23/06/2023 00:10;Campinas;30301
257170;Cabo de carregamento USB-C;1;61,54;01/09/2023 07:21;Fortaleza;94016
257171;Baterias AAA (pacote com 4);3;15,39;23/05/2023 16:33;Salvador;2215
257172;Fones de ouvido Bose SoundSport;1;514,94;15/05/2023 10:59;Manaus;10001
257173;Cabo de carregamento USB-C;1;61,54;24/01/2023 13:46;Fortaleza;94016
257174;Cabo de carregamento USB-C;1;61,54;23/03/2023 20:49;Manaus;10001
257175;Fones de ouvido Apple Airpods;1;772,5;30/08/2023 17:16;São Paulo;90001
257176;Baterias AAA (pacote com 4);1;15,39;25/02/2023 02:35;Manaus;10001
257177;Cabo de carregamento Lightning;1;76,99;19/01/2023 21:17;Salvador;2215
257178;Monitor FHD de 27 polegadas;1;772,44;12/08/2023 12:57;Fortaleza;94016
257179;Cabo de carregamento Lightning;1;76,99;07/03/2023 22:07;Bahia;97035
257180;iPhone;1;9890;29/06/2023 03:43;Salvador;2215
257181;Monitor para jogos 4K de 27 polegadas;1;2008,44;08/05/2023 05:33;Fortaleza;94016
257182;Fones de ouvido com fio;1;61,74;04/03/2023 11:09;Bahia;97035
257183;Fones de ouvido Bose SoundSport;1;514,94;24/07/2023 04:12;Manaus;10001
257184;Cabo de carregamento Lightning;1;76,99;23/10/2022 06:43;Salvador;2215
257185;Fones de ouvido com fio;1;61,74;21/05/2023 07:17;Fortaleza;94016
257186;Monitor para jogos 4K de 27 polegadas;1;2008,44;20/08/2023 06:44;Campinas;30301
257187;Monitor FHD de 27 polegadas;1;772,44;28/12/2022 08:22;Campinas;30301
257188;Telefone Motorola X;1;2060;20/02/2023 09:54;Florianópolis;75001
257189;Fones de ouvido com fio;1;61,74;07/04/2023 04:14;Bahia;97035
257190;Fones de ouvido com fio;1;61,74;06/06/2023 12:04;Fortaleza;94016
257191;Cabo de carregamento USB-C;1;61,54;03/08/2023 15:34;Fortaleza;94016
257192;Cabo de carregamento USB-C;2;61,54;15/10/2022 20:32;Salvador;2215
257193;Fones de ouvido Apple Airpods;1;772,5;04/08/2023 08:29;Manaus;10001
257194;Fones de ouvido Bose SoundSport;1;514,94;22/08/2023 13:31;Fortaleza;94016
257195;Pilhas AA (pacote com 4);1;19,77;12/10/2022 06:23;São Paulo;90001
257196;TV de tela plana;1;1545;10/09/2023 18:34;Florianópolis;75001
257197;Cabo de carregamento Lightning;2;76,99;18/03/2023 00:20;Fortaleza;94016
257198;Baterias AAA (pacote com 4);2;15,39;01/11/2022 10:58;São Paulo;90001
257199;Pilhas AA (pacote com 4);1;19,77;17/07/2023 21:21;Rio de Janeiro;73301
257200;Fones de ouvido Bose SoundSport;1;514,94;08/03/2023 01:56;Campinas;30301
257201;Fones de ouvido com fio;1;61,74;20/10/2022 02:03;Fortaleza;94016
257202;Baterias AAA (pacote com 4);1;15,39;17/12/2022 21:52;Fortaleza;94016
257203;Fones de ouvido Apple Airpods;1;772,5;15/12/2022 12:42;Salvador;2215
257203;Baterias AAA (pacote com 4);1;15,39;22/10/2022 18:11;Salvador;2215
257204;Fones de ouvido Apple Airpods;1;772,5;19/09/2023 01:16;Salvador;2215
257205;Baterias AAA (pacote com 4);1;15,39;26/01/2023 07:17;Manaus;10001
257206;TV de tela plana;1;1545;22/04/2023 11:21;Belo Horizonte;98101
257207;Fones de ouvido Apple Airpods;1;772,5;26/10/2022 01:27;Florianópolis;75001
257208;Baterias AAA (pacote com 4);1;15,39;05/12/2022 13:04;Bahia;97035
257209;Baterias AAA (pacote com 4);1;15,39;29/10/2022 14:24;Salvador;2215
257210;Fones de ouvido Bose SoundSport;1;514,94;20/08/2023 16:54;São Paulo;90001
257211;Cabo de carregamento USB-C;1;61,54;07/03/2023 22:29;Fortaleza;94016
