PEDIDO;PRODUTO;QUANTIDADE;PREÇO UNITÁRIO;DATA E HORA COMPRA;CIDADE;CÓDIGO CLIENTE;MES;REFERENCIA
258435;Cabo de carregamento Lightning;1;76,99;26/02/2023 08:51;Belo Horizonte;98101;2;202302
258436;Pilhas AA (pacote com 4);1;19,77;09/06/2023 15:01;Fortaleza;94016;6;202306
258437;Fones de ouvido com fio;1;61,74;28/02/2023 07:31;Fortaleza;94016;2;202302
258438;Baterias AAA (pacote com 4);1;15,39;13/09/2023 06:01;Fortaleza;94016;9;202309
258439;Laptop ThinkPad;1;5149,94;10/09/2023 19:08;Fortaleza;94016;9;202309
258440;Cabo de carregamento USB-C;1;61,54;09/11/2022 22:26;Salvador;2215;11;202211
258441;Fones de ouvido com fio;1;61,74;25/05/2023 20:47;São Paulo;90001;5;202305
258442;Fones de ouvido Bose SoundSport;1;514,94;04/10/2023 15:46;Rio de Janeiro;73301;10;202310
258443;Fones de ouvido com fio;1;61,74;10/01/2023 04:29;Campinas;30301;1;202301
258444;Fones de ouvido Apple Airpods;1;772,5;23/10/2022 12:31;Fortaleza;94016;10;202210
258445;Baterias AAA (pacote com 4);1;15,39;25/12/2022 16:00;Manaus;10001;12;202212
258446;Cabo de carregamento Lightning;2;76,99;13/05/2023 13:28;Fortaleza;94016;5;202305
258447;Pilhas AA (pacote com 4);1;19,77;28/08/2023 20:10;Manaus;10001;8;202308
258448;Cabo de carregamento Lightning;1;76,99;10/06/2023 08:35;São Paulo;90001;6;202306
258449;Cabo de carregamento USB-C;1;61,54;07/05/2023 03:38;Fortaleza;94016;5;202305
258450;Baterias AAA (pacote com 4);1;15,39;30/10/2022 20:05;Fortaleza;94016;10;202210
258451;Monitor de 20 polegadas;1;566,44;02/01/2023 14:18;Belo Horizonte;98101;1;202301
258452;Baterias AAA (pacote com 4);2;15,39;30/10/2022 07:48;Rio de Janeiro;73301;10;202210
258453;Cabo de carregamento USB-C;1;61,54;31/08/2023 01:43;Florianópolis;75001;8;202308
258454;Monitor para jogos 4K de 27 polegadas;1;2008,44;20/07/2023 23:30;Fortaleza;94016;7;202307
258455;Monitor para jogos 4K de 27 polegadas;1;2008,44;21/02/2023 06:06;Campinas;30301;2;202302
258456;Baterias AAA (pacote com 4);3;15,39;01/05/2023 11:42;São Paulo;90001;5;202305
258457;Fones de ouvido Apple Airpods;1;772,5;23/11/2022 07:25;São Paulo;90001;11;202211
258458;Fones de ouvido com fio;1;61,74;11/01/2023 17:38;Bahia;97035;1;202301
258459;Fones de ouvido com fio;1;61,74;11/12/2022 05:34;Belo Horizonte;98101;12;202212
258460;Laptop ThinkPad;1;5149,94;16/04/2023 18:23;Bahia;97035;4;202304
258461;Monitor ultralargo de 34 pol.;1;1956,94;06/12/2022 17:27;Fortaleza;94016;12;202212
258462;Laptop ThinkPad;1;5149,94;06/02/2023 17:26;Manaus;10001;2;202302
258463;Baterias AAA (pacote com 4);1;15,39;26/07/2023 01:04;Fortaleza;94016;7;202307
258464;Monitor FHD de 27 polegadas;1;772,44;10/09/2023 15:45;Fortaleza;94016;9;202309
258465;Fones de ouvido Bose SoundSport;1;514,94;15/03/2023 06:57;Fortaleza;94016;3;202303
258466;Baterias AAA (pacote com 4);1;15,39;16/09/2023 03:19;Fortaleza;94016;9;202309
258467;TV de tela plana;1;1545;12/01/2023 10:02;Bahia;97035;1;202301
258468;Cabo de carregamento USB-C;1;61,54;15/02/2023 16:27;Bahia;4101;2;202302
258469;Telefone Motorola X;1;2060;03/01/2023 05:59;Belo Horizonte;98101;1;202301
258469;Cabo de carregamento USB-C;1;61,54;12/07/2023 21:47;Belo Horizonte;98101;7;202307
258470;Cabo de carregamento USB-C;1;61,54;19/09/2023 15:10;Salvador;2215;9;202309
258471;Telefone Motorola X;1;2060;18/06/2023 03:37;São Paulo;90001;6;202306
258472;Fones de ouvido Apple Airpods;1;772,5;12/10/2022 15:34;Rio de Janeiro;73301;10;202210
258473;Cabo de carregamento USB-C;2;61,54;06/05/2023 17:12;São Paulo;90001;5;202305
258474;Fones de ouvido Apple Airpods;1;772,5;23/05/2023 22:24;Fortaleza;94016;5;202305
258475;Fones de ouvido com fio;1;61,74;26/03/2023 20:46;São Paulo;90001;3;202303
258476;Xiaomi Redmi 10;1;3090;27/06/2023 20:48;Rio de Janeiro;73301;6;202306
258477;Fones de ouvido com fio;1;61,74;14/07/2023 10:48;Fortaleza;94016;7;202307
258478;Monitor ultralargo de 34 pol.;1;1956,94;03/10/2023 12:04;Fortaleza;94016;10;202310
258479;Cabo de carregamento Lightning;2;76,99;20/02/2023 23:12;Florianópolis;75001;2;202302
258480;Pilhas AA (pacote com 4);1;19,77;19/07/2023 21:06;Manaus;10001;7;202307
258481;Cabo de carregamento USB-C;1;61,54;31/10/2022 08:53;Rio de Janeiro;73301;10;202210
258482;Monitor FHD de 27 polegadas;1;772,44;05/10/2023 18:38;Fortaleza;94016;10;202310
258483;Fones de ouvido Bose SoundSport;1;514,94;10/03/2023 15:11;Manaus;10001;3;202303
258484;Fones de ouvido Apple Airpods;1;772,5;22/08/2023 17:46;Fortaleza;94016;8;202308
258485;Fones de ouvido Bose SoundSport;1;514,94;17/10/2022 10:17;Bahia;97035;10;202210
258486;Cabo de carregamento Lightning;1;76,99;20/07/2023 02:54;Bahia;97035;7;202307
258487;Pilhas AA (pacote com 4);1;19,77;25/09/2023 00:50;Florianópolis;75001;9;202309
258488;Baterias AAA (pacote com 4);1;15,39;04/12/2022 15:29;Fortaleza;94016;12;202212
258489;Pilhas AA (pacote com 4);1;19,77;04/07/2023 01:36;Rio de Janeiro;73301;7;202307
258490;Monitor ultralargo de 34 pol.;1;1956,94;12/05/2023 09:35;São Paulo;90001;5;202305
258491;Pilhas AA (pacote com 4);1;19,77;03/01/2023 15:09;São Paulo;90001;1;202301
258492;Pilhas AA (pacote com 4);2;19,77;08/03/2023 00:26;Belo Horizonte;98101;3;202303
258493;Cabo de carregamento USB-C;1;61,54;06/07/2023 16:22;Florianópolis;75001;7;202307
258494;Fones de ouvido Bose SoundSport;1;514,94;14/07/2023 07:29;Salvador;2215;7;202307
258495;Monitor ultralargo de 34 pol.;1;1956,94;05/04/2023 11:14;Manaus;10001;4;202304
258496;Pilhas AA (pacote com 4);2;19,77;29/10/2022 16:16;Salvador;2215;10;202210
258497;Pilhas AA (pacote com 4);1;19,77;21/11/2022 07:31;Salvador;2215;11;202211
258498;Pilhas AA (pacote com 4);1;19,77;11/06/2023 14:56;Fortaleza;94016;6;202306
258499;Laptop ThinkPad;1;5149,94;06/11/2022 07:18;São Paulo;90001;11;202211
258500;Fones de ouvido com fio;1;61,74;07/08/2023 02:09;Fortaleza;94016;8;202308
258501;Pilhas AA (pacote com 4);1;19,77;30/03/2023 01:53;Florianópolis;75001;3;202303
258502;Cabo de carregamento Lightning;2;76,99;15/01/2023 05:54;Fortaleza;94016;1;202301
258503;Cabo de carregamento USB-C;1;61,54;30/11/2022 21:08;Manaus;10001;11;202211
258504;Pilhas AA (pacote com 4);2;19,77;05/06/2023 09:53;Manaus;10001;6;202306
258505;Monitor para jogos 4K de 27 polegadas;1;2008,44;14/03/2023 07:12;Bahia;4101;3;202303
258506;Fones de ouvido Bose SoundSport;1;514,94;05/12/2022 07:51;Florianópolis;75001;12;202212
258507;Cabo de carregamento Lightning;1;76,99;25/04/2023 20:03;Salvador;2215;4;202304
258508;Fones de ouvido Bose SoundSport;1;514,94;04/06/2023 15:59;Bahia;97035;6;202306
258509;Pilhas AA (pacote com 4);1;19,77;21/07/2023 14:55;Florianópolis;75001;7;202307
258510;Pilhas AA (pacote com 4);3;19,77;31/12/2022 19:22;Salvador;2215;12;202212
258511;Baterias AAA (pacote com 4);1;15,39;29/12/2022 13:07;Fortaleza;94016;12;202212
258512;Cabo de carregamento USB-C;1;61,54;13/05/2023 08:52;Fortaleza;94016;5;202305
258513;Monitor FHD de 27 polegadas;1;772,44;19/10/2022 00:17;Florianópolis;75001;10;202210
258514;Xiaomi Redmi 10;1;3090;12/01/2023 19:02;Florianópolis;75001;1;202301
258514;Cabo de carregamento USB-C;1;61,54;18/03/2023 02:58;Florianópolis;75001;3;202303
258514;Fones de ouvido com fio;2;61,74;10/08/2023 19:45;Florianópolis;75001;8;202308
258515;Pilhas AA (pacote com 4);2;19,77;15/04/2023 14:52;Florianópolis;75001;4;202304
258516;Fones de ouvido Bose SoundSport;1;514,94;21/03/2023 22:40;Florianópolis;75001;3;202303
258517;Cabo de carregamento Lightning;1;76,99;11/01/2023 15:48;Manaus;10001;1;202301
258518;Pilhas AA (pacote com 4);3;19,77;08/11/2022 16:49;Bahia;4101;11;202211
258519;Fones de ouvido Apple Airpods;1;772,5;19/05/2023 02:05;São Paulo;90001;5;202305
258520;Laptop Macbook Pro;1;8755;19/10/2022 18:06;São Paulo;90001;10;202210
258521;Cabo de carregamento USB-C;2;61,54;10/06/2023 22:53;Fortaleza;94016;6;202306
258522;Fones de ouvido com fio;1;61,74;27/07/2023 19:12;Salvador;2215;7;202307
258523;Cabo de carregamento Lightning;2;76,99;24/08/2023 17:15;Fortaleza;94016;8;202308
258524;Pilhas AA (pacote com 4);1;19,77;27/10/2022 11:04;Salvador;2215;10;202210
258525;iPhone;1;9890;20/03/2023 16:31;Belo Horizonte;98101;3;202303
258526;Cabo de carregamento USB-C;1;61,54;11/08/2023 10:33;Florianópolis;75001;8;202308
258527;TV de tela plana;1;1545;22/10/2022 12:22;Manaus;10001;10;202210
258528;Xiaomi Redmi 10;1;3090;18/06/2023 16:09;Rio de Janeiro;73301;6;202306
258528;Cabo de carregamento USB-C;1;61,54;10/07/2023 02:37;Rio de Janeiro;73301;7;202307
258529;Pilhas AA (pacote com 4);1;19,77;28/12/2022 03:38;São Paulo;90001;12;202212
258530;Fones de ouvido com fio;1;61,74;16/12/2022 07:27;Florianópolis;75001;12;202212
258531;Cabo de carregamento Lightning;1;76,99;02/08/2023 08:35;Salvador;2215;8;202308
258532;Fones de ouvido com fio;1;61,74;09/02/2023 06:37;Florianópolis;75001;2;202302
258533;Monitor FHD de 27 polegadas;1;772,44;19/09/2023 23:08;Rio de Janeiro;73301;9;202309
258534;Fones de ouvido Apple Airpods;1;772,5;07/04/2023 13:29;Belo Horizonte;98101;4;202304
258535;Cabo de carregamento USB-C;1;61,54;28/04/2023 07:09;Manaus;10001;4;202304
258536;Fones de ouvido Bose SoundSport;1;514,94;14/07/2023 11:17;São Paulo;90001;7;202307
258537;Cabo de carregamento USB-C;1;61,54;23/11/2022 07:29;São Paulo;90001;11;202211
258538;TV de tela plana;1;1545;28/06/2023 07:28;Rio de Janeiro;73301;6;202306
258539;Fones de ouvido com fio;1;61,74;25/10/2022 21:52;Campinas;30301;10;202210
258540;Xiaomi Redmi 10;1;3090;28/09/2023 14:02;Bahia;4101;9;202309
258541;Fones de ouvido Bose SoundSport;1;514,94;24/05/2023 14:30;Fortaleza;94016;5;202305
258542;Fones de ouvido Apple Airpods;1;772,5;02/04/2023 08:59;Fortaleza;94016;4;202304
258543;Xiaomi Redmi 10;1;3090;29/07/2023 02:25;Fortaleza;94016;7;202307
258544;Fones de ouvido Bose SoundSport;1;514,94;06/11/2022 03:02;Belo Horizonte;98101;11;202211
258545;iPhone;1;9890;30/06/2023 10:47;Fortaleza;94016;6;202306
258545;Cabo de carregamento Lightning;2;76,99;12/11/2022 12:13;Fortaleza;94016;11;202211
258546;Laptop ThinkPad;1;5149,94;13/05/2023 15:57;Belo Horizonte;98101;5;202305
258547;Monitor ultralargo de 34 pol.;1;1956,94;31/12/2022 11:15;Manaus;10001;12;202212
258548;Baterias AAA (pacote com 4);1;15,39;02/01/2023 12:50;Campinas;30301;1;202301
258549;Cabo de carregamento Lightning;1;76,99;07/11/2022 19:48;São Paulo;90001;11;202211
258550;Cabo de carregamento USB-C;1;61,54;23/07/2023 19:09;Bahia;97035;7;202307
258551;Fones de ouvido Apple Airpods;1;772,5;28/09/2023 00:20;Florianópolis;75001;9;202309
258552;Monitor FHD de 27 polegadas;1;772,44;10/08/2023 17:26;Fortaleza;94016;8;202308
258553;Baterias AAA (pacote com 4);1;15,39;18/11/2022 01:02;Salvador;2215;11;202211
258554;Fones de ouvido Bose SoundSport;1;514,94;17/03/2023 22:57;Campinas;30301;3;202303
258555;Fones de ouvido Bose SoundSport;1;514,94;17/04/2023 01:25;Fortaleza;94016;4;202304
258556;Fones de ouvido Apple Airpods;1;772,5;26/08/2023 22:52;Campinas;30301;8;202308
258557;iPhone;1;9890;07/04/2023 23:54;São Paulo;90001;4;202304
258557;Cabo de carregamento Lightning;1;76,99;05/10/2023 07:42;São Paulo;90001;10;202310
258558;Fones de ouvido com fio;1;61,74;20/11/2022 22:44;Belo Horizonte;98101;11;202211
258559;Pilhas AA (pacote com 4);1;19,77;05/04/2023 08:24;Manaus;10001;4;202304
258560;Cabo de carregamento Lightning;1;76,99;20/10/2022 06:20;Fortaleza;94016;10;202210
258561;Monitor FHD de 27 polegadas;1;772,44;14/01/2023 01:38;São Paulo;90001;1;202301
258562;Cabo de carregamento USB-C;1;61,54;27/05/2023 17:58;Fortaleza;94016;5;202305
258563;Fones de ouvido Apple Airpods;1;772,5;06/04/2023 03:55;Manaus;10001;4;202304
258564;Cabo de carregamento USB-C;1;61,54;09/06/2023 19:57;Fortaleza;94016;6;202306
258565;Fones de ouvido Bose SoundSport;1;514,94;27/12/2022 22:41;Manaus;10001;12;202212
258566;iPhone;1;9890;21/02/2023 02:24;Rio de Janeiro;73301;2;202302
258567;Monitor para jogos 4K de 27 polegadas;1;2008,44;04/02/2023 12:56;São Paulo;90001;2;202302
258568;Monitor FHD de 27 polegadas;1;772,44;24/01/2023 09:26;São Paulo;90001;1;202301
258569;Fones de ouvido Bose SoundSport;1;514,94;10/11/2022 06:40;Salvador;2215;11;202211
258570;Fones de ouvido Apple Airpods;1;772,5;09/01/2023 06:40;Bahia;97035;1;202301
258571;Laptop ThinkPad;1;5149,94;14/05/2023 16:00;São Paulo;90001;5;202305
258572;Pilhas AA (pacote com 4);1;19,77;08/07/2023 15:49;Salvador;2215;7;202307
258573;Laptop ThinkPad;1;5149,94;16/03/2023 04:39;Fortaleza;94016;3;202303
258574;Monitor ultralargo de 34 pol.;1;1956,94;21/05/2023 14:25;Fortaleza;94016;5;202305
258575;Baterias AAA (pacote com 4);1;15,39;14/02/2023 13:50;Florianópolis;75001;2;202302
258576;Fones de ouvido com fio;1;61,74;06/08/2023 12:49;Salvador;2215;8;202308
258577;Cabo de carregamento USB-C;1;61,54;18/04/2023 03:56;Belo Horizonte;98101;4;202304
258578;Pilhas AA (pacote com 4);1;19,77;02/12/2022 13:07;São Paulo;90001;12;202212
258579;Cabo de carregamento USB-C;2;61,54;18/02/2023 22:06;Belo Horizonte;98101;2;202302
258580;Pilhas AA (pacote com 4);1;19,77;25/09/2023 10:57;Manaus;10001;9;202309
258581;Baterias AAA (pacote com 4);1;15,39;20/06/2023 17:13;Belo Horizonte;98101;6;202306
258582;Telefone Motorola X;1;2060;12/02/2023 09:10;São Paulo;90001;2;202302
258582;Cabo de carregamento USB-C;2;61,54;27/10/2022 10:41;São Paulo;90001;10;202210
258583;Baterias AAA (pacote com 4);2;15,39;07/05/2023 21:45;Bahia;97035;5;202305
258584;Cabo de carregamento USB-C;1;61,54;30/10/2022 21:33;Manaus;10001;10;202210
258585;Baterias AAA (pacote com 4);2;15,39;19/06/2023 15:32;Campinas;30301;6;202306
258586;Pilhas AA (pacote com 4);1;19,77;20/07/2023 13:46;Salvador;2215;7;202307
258587;Baterias AAA (pacote com 4);1;15,39;09/08/2023 13:49;Fortaleza;94016;8;202308
258588;Cabo de carregamento USB-C;1;61,54;06/10/2023 13:44;Fortaleza;94016;10;202310
258589;Cabo de carregamento USB-C;1;61,54;16/08/2023 14:06;Fortaleza;94016;8;202308
258590;Baterias AAA (pacote com 4);3;15,39;16/11/2022 22:15;Fortaleza;94016;11;202211
258591;Cabo de carregamento Lightning;1;76,99;10/03/2023 04:50;Manaus;10001;3;202303
258592;Fones de ouvido Apple Airpods;1;772,5;24/11/2022 11:36;Rio de Janeiro;73301;11;202211
258593;Fones de ouvido Bose SoundSport;1;514,94;27/02/2023 15:43;Florianópolis;75001;2;202302
258594;Cabo de carregamento USB-C;1;61,54;05/02/2023 09:16;Campinas;30301;2;202302
258595;Baterias AAA (pacote com 4);1;15,39;22/03/2023 14:14;Florianópolis;75001;3;202303
258596;Cabo de carregamento USB-C;1;61,54;20/07/2023 19:50;Bahia;97035;7;202307
258597;Cabo de carregamento Lightning;2;76,99;16/08/2023 14:59;Fortaleza;94016;8;202308
258598;Cabo de carregamento Lightning;1;76,99;12/04/2023 20:50;Rio de Janeiro;73301;4;202304
258599;Cabo de carregamento Lightning;1;76,99;29/08/2023 02:27;São Paulo;90001;8;202308
258600;Fones de ouvido Bose SoundSport;1;514,94;24/06/2023 22:22;Florianópolis;75001;6;202306
258601;Baterias AAA (pacote com 4);1;15,39;14/12/2022 05:44;Manaus;10001;12;202212
258602;Pilhas AA (pacote com 4);1;19,77;21/12/2022 08:04;Florianópolis;75001;12;202212
258603;Monitor para jogos 4K de 27 polegadas;1;2008,44;13/05/2023 22:58;Manaus;10001;5;202305
258604;Pilhas AA (pacote com 4);1;19,77;15/11/2022 08:28;Salvador;2215;11;202211
258605;Baterias AAA (pacote com 4);1;15,39;27/02/2023 16:15;Salvador;2215;2;202302
258606;Cabo de carregamento USB-C;1;61,54;25/08/2023 15:15;Belo Horizonte;98101;8;202308
258607;Cabo de carregamento USB-C;1;61,54;14/06/2023 02:05;Manaus;10001;6;202306
258608;Pilhas AA (pacote com 4);1;19,77;27/12/2022 09:32;São Paulo;90001;12;202212
258609;Fones de ouvido com fio;1;61,74;14/10/2022 04:08;Fortaleza;94016;10;202210
258610;Monitor para jogos 4K de 27 polegadas;1;2008,44;23/06/2023 15:03;Salvador;2215;6;202306
258611;Fones de ouvido com fio;1;61,74;25/08/2023 22:06;Belo Horizonte;98101;8;202308
258612;Pilhas AA (pacote com 4);1;19,77;25/06/2023 03:50;Salvador;2215;6;202306
258613;Monitor de 20 polegadas;1;566,44;01/07/2023 15:10;Manaus;10001;7;202307
258614;Pilhas AA (pacote com 4);1;19,77;11/12/2022 18:15;Fortaleza;94016;12;202212
258615;Baterias AAA (pacote com 4);3;15,39;25/01/2023 15:03;São Paulo;90001;1;202301
258616;TV de tela plana;1;1545;19/03/2023 02:37;Fortaleza;94016;3;202303
258617;Pilhas AA (pacote com 4);2;19,77;06/01/2023 07:30;Salvador;2215;1;202301
258618;Pilhas AA (pacote com 4);1;19,77;01/01/2023 07:23;Bahia;4101;1;202301
258619;Pilhas AA (pacote com 4);1;19,77;07/10/2023 00:44;Manaus;10001;10;202310
258620;Pilhas AA (pacote com 4);2;19,77;24/06/2023 22:42;Fortaleza;94016;6;202306
258621;Pilhas AA (pacote com 4);1;19,77;02/08/2023 12:22;Rio de Janeiro;73301;8;202308
258622;Pilhas AA (pacote com 4);1;19,77;26/02/2023 09:34;Manaus;10001;2;202302
258623;Monitor para jogos 4K de 27 polegadas;1;2008,44;28/01/2023 23:12;Fortaleza;94016;1;202301
258624;Pilhas AA (pacote com 4);2;19,77;15/08/2023 12:14;São Paulo;90001;8;202308
258625;Cabo de carregamento Lightning;1;76,99;04/12/2022 10:23;Fortaleza;94016;12;202212
258625;Fones de ouvido Bose SoundSport;1;514,94;29/03/2023 03:57;Fortaleza;94016;3;202303
258626;iPhone;1;9890;12/10/2022 17:22;Manaus;10001;10;202210
258627;Cabo de carregamento USB-C;1;61,54;26/11/2022 13:40;São Paulo;90001;11;202211
258628;Fones de ouvido com fio;1;61,74;27/05/2023 07:08;Florianópolis;75001;5;202305
258629;Cabo de carregamento Lightning;1;76,99;10/06/2023 20:42;Fortaleza;94016;6;202306
258630;Baterias AAA (pacote com 4);4;15,39;02/12/2022 06:23;Manaus;10001;12;202212
258631;Pilhas AA (pacote com 4);1;19,77;31/10/2022 23:26;Fortaleza;94016;10;202210
258632;Fones de ouvido Apple Airpods;1;772,5;12/06/2023 13:06;Salvador;2215;6;202306
258633;Laptop Macbook Pro;1;8755;20/05/2023 01:24;Salvador;2215;5;202305
258634;Pilhas AA (pacote com 4);1;19,77;19/11/2022 08:53;Salvador;2215;11;202211
258635;Pilhas AA (pacote com 4);1;19,77;03/02/2023 00:56;Belo Horizonte;98101;2;202302
258636;Baterias AAA (pacote com 4);1;15,39;18/08/2023 13:59;São Paulo;90001;8;202308
258637;Fones de ouvido Apple Airpods;1;772,5;07/05/2023 02:36;Fortaleza;94016;5;202305
258638;Monitor de 20 polegadas;1;566,44;23/09/2023 00:58;Belo Horizonte;98101;9;202309
258639;Fones de ouvido com fio;1;61,74;22/11/2022 10:14;Salvador;2215;11;202211
258640;Baterias AAA (pacote com 4);1;15,39;07/09/2023 13:49;Manaus;10001;9;202309
258641;Cabo de carregamento USB-C;1;61,54;11/11/2022 02:11;Fortaleza;94016;11;202211
258642;Monitor FHD de 27 polegadas;1;772,44;09/03/2023 21:48;Salvador;2215;3;202303
258643;Pilhas AA (pacote com 4);1;19,77;13/06/2023 23:54;Fortaleza;94016;6;202306
258644;iPhone;1;9890;05/01/2023 08:19;Campinas;30301;1;202301
258645;Fones de ouvido Bose SoundSport;1;514,94;01/11/2022 15:32;Fortaleza;94016;11;202211
258646;Cabo de carregamento Lightning;1;76,99;29/01/2023 11:19;Rio de Janeiro;73301;1;202301
258647;Cabo de carregamento USB-C;2;61,54;07/12/2022 23:39;Belo Horizonte;98101;12;202212
258648;Monitor FHD de 27 polegadas;1;772,44;16/01/2023 00:34;Florianópolis;75001;1;202301
258649;Baterias AAA (pacote com 4);1;15,39;17/04/2023 03:19;Fortaleza;94016;4;202304
258650;Pilhas AA (pacote com 4);1;19,77;26/06/2023 19:09;São Paulo;90001;6;202306
258651;Fones de ouvido com fio;1;61,74;02/06/2023 06:04;Fortaleza;94016;6;202306
258652;iPhone;1;9890;16/11/2022 12:46;Salvador;2215;11;202211
258653;Monitor para jogos 4K de 27 polegadas;1;2008,44;12/07/2023 11:12;Florianópolis;75001;7;202307
258654;Cabo de carregamento Lightning;1;76,99;28/09/2023 20:13;Bahia;97035;9;202309
258655;Fones de ouvido com fio;1;61,74;24/04/2023 16:19;Fortaleza;94016;4;202304
258656;TV de tela plana;1;1545;16/09/2023 15:08;São Paulo;90001;9;202309
258657;Baterias AAA (pacote com 4);1;15,39;25/02/2023 06:11;Bahia;97035;2;202302
258658;Laptop ThinkPad;1;5149,94;06/04/2023 00:04;Fortaleza;94016;4;202304
258659;Cabo de carregamento Lightning;1;76,99;29/09/2023 19:01;Salvador;2215;9;202309
258660;Cabo de carregamento USB-C;1;61,54;04/10/2023 12:45;Campinas;30301;10;202310
258661;Monitor para jogos 4K de 27 polegadas;1;2008,44;27/06/2023 22:48;Salvador;2215;6;202306
258661;Monitor ultralargo de 34 pol.;1;1956,94;16/01/2023 16:53;Salvador;2215;1;202301
258662;Cabo de carregamento USB-C;1;61,54;09/06/2023 06:14;Fortaleza;94016;6;202306
258663;Pilhas AA (pacote com 4);3;19,77;04/02/2023 14:24;Fortaleza;94016;2;202302
258664;Fones de ouvido Bose SoundSport;1;514,94;17/07/2023 02:17;Manaus;10001;7;202307
258665;Fones de ouvido Apple Airpods;1;772,5;15/12/2022 23:21;Fortaleza;94016;12;202212
258666;Cabo de carregamento USB-C;1;61,54;11/10/2023 08:34;Fortaleza;94016;10;202310
258667;Pilhas AA (pacote com 4);1;19,77;21/10/2022 04:06;Florianópolis;75001;10;202210
258668;Cabo de carregamento USB-C;3;61,54;04/08/2023 07:37;Salvador;2215;8;202308
258669;Baterias AAA (pacote com 4);3;15,39;24/06/2023 22:23;São Paulo;90001;6;202306
258670;Cabo de carregamento Lightning;1;76,99;07/07/2023 01:30;Fortaleza;94016;7;202307
258671;Fones de ouvido Apple Airpods;1;772,5;14/05/2023 03:22;Fortaleza;94016;5;202305
258672;Cabo de carregamento USB-C;1;61,54;20/05/2023 00:26;Campinas;30301;5;202305
258673;Monitor ultralargo de 34 pol.;1;1956,94;06/05/2023 09:20;Fortaleza;94016;5;202305
258674;Baterias AAA (pacote com 4);3;15,39;02/03/2023 22:18;Belo Horizonte;98101;3;202303
